Occupation,Age,Annual_Income,Interest_Rate,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Payment_Behaviour,Monthly_Balance,CONTRACT_CODE,APPROVED_AMOUNT,GRANT_DATE,EXPIRY_DATE,TENURE,TERM,LOAN_TYPE,LOAN_DESCRIPTION,LOAN_PRODUCT,LTYPE,BUSINESS_DATE,PRINCIPAL_OS,INTEREST_OS,PRINCIPAL_ARREARS,CURRENT_COMMITTMENT,INSTALLMENT_AMOUNT,INSTALLMENT_FREQ_PRINCIPAL,INSTALLMENT_FREQ_INTEREST,RISK_GRADE,ECONOMIC_SECTOR,INDUSTRY,SECTOR,TERM_OF_PAYMENT,COLLATTERAL,COLLATERAL_VALUE,year,Credit_Score,Occupation
Lawyer,27,17759.1,19.0,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",20.0,20,Low_spent_Small_value_payments,188.78711834443854,1000116477808,49759.08,2007-12-11,2022-12-10 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.3BED,AA,2023-05-24,4325985412.374,0.998,0.0,0.0,9.26479867442734e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,71084.4,2022,Standard,Lawyer
Lawyer,27,17759.1,19.0,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24.0,20,Low_spent_Small_value_payments,264.6675628659293,1000116477819,37080.4,2007-12-11,2022-12-10 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2022,Poor,Lawyer
Lawyer,27,17759.1,19.0,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24.0,21,Low_spent_Large_value_payments,228.5239290151707,1000116477827,61263.6,2007-12-11,2022-12-10 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,28761.91,1235.902,0.0,0.0,934.9,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,76579.5,2022,Poor,Lawyer
Lawyer,27_,17759.1,19.0,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24.0,20,Low_spent_Small_value_payments,183.73263328063373,1000116477886,34982.8,2007-12-11,2022-12-10 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,533.85,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2022,Poor,Lawyer
Lawyer,27,17759.1,19.0,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24.0,16,Low_spent_Small_value_payments,172.39149565966636,1000116477967,37080.4,2007-12-25,2022-12-24 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2022,Standard,Lawyer
Lawyer,27,17759.1,19.0,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24.0,16,Low_spent_Medium_value_payments,211.47452721594155,1000116478017,34982.8,2007-12-29,2022-12-28 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2022,Poor,Lawyer
Lawyer,28,17759.1,19.0,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",24.0,23,Low_spent_Small_value_payments,208.3180591894005,1000116478057,61263.6,2008-01-17,2023-01-16 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,2.86,0.0,0.0,6.60839939730627e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,76579.5,2023,Poor,Lawyer
Lawyer,28,17759.1,19.0,"Student Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Auto Loan",26.0,20,Low_spent_Medium_value_payments,245.76184291128934,1000116478084,42119.2,2008-01-22,2023-01-21 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985425.573999,298.1180000000001,0.0,0.0,7.788246102915958e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,52649.0,2023,Poor,Lawyer
Teacher,37,85328.73,11.0,Student Loan,11.0,17,!@9#%8,712.3229995210659,1000116478106,41845.6,2008-02-05,2023-02-04 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,7.788246102915926e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,52307.0,2023,Good,Teacher
Teacher,37,85328.73,11.0,Student Loan,12.0,18,High_spent_Large_value_payments,750.8260452347992,1000116478149,34982.8,2008-02-13,2023-02-12 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325986035.656,11.886,0.0,0.0,7.788246102915915e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.58,2023,Good,Teacher
Teacher,37,85328.73,11.0,Student Loan,7.0,17,Low_spent_Medium_value_payments,579.1064422056032,1000116478173,42119.2,2008-02-13,2023-02-12 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325993869.174,18.746,0.0,0.0,125.22,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,52649.0,2023,Good,Teacher
Teacher,37,85328.73,11.0,Student Loan,12.0,17,Low_spent_Medium_value_payments,694.3432507520962,1000116478197,49759.08,2008-02-20,2023-02-19 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.3BED,AA,2023-05-24,4325985412.374,0.998,0.0,0.0,9.26479867442734e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,71084.4,2023,Good,Teacher
Architect,37,85328.73,11.0,Student Loan,12.0,14,High_spent_Medium_value_payments,771.5941451507427,1000116478203,34982.8,2008-02-20,2023-02-19 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2023,Good,_______
Teacher,37_,85328.73,11.0,Student Loan,12.0,14,High_spent_Large_value_payments,720.2434994856156,1000116478211,34982.8,2008-02-20,2023-02-19 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2023,Good,Teacher
Teacher,37,85328.73,11.0,Student Loan,12.0,17,Low_spent_Small_value_payments,467.23345999923174,1000116478246,37080.4,2008-03-10,2023-03-09 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2023,Good,Teacher
Teacher,37,85328.73,11.0,Student Loan,17.0,834,Low_spent_Medium_value_payments,286.54424715234063,1000116478289,34982.8,2008-03-10,2023-03-09 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2023,Good,Teacher
Writer,26,134321.44,12.0,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26.0,19,Low_spent_Medium_value_payments,417.05302913694214,1000116478297,41845.6,2008-03-10,2023-03-09 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,7.788246102915926e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,52307.0,2023,Standard,Writer
Writer,26,134321.44,12.0,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26.0,19,Low_spent_Medium_value_payments,335.9725019180079,1000116478367,37080.4,2008-03-27,2023-03-26 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2023,Standard,Writer
Writer,26,134321.44,12.0,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26.0,21,High_spent_Large_value_payments,949.50237,1000116478758,34982.8,2008-05-09,2023-05-08 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2023,Standard,Writer
Writer,27,134321.44,12.0,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26.0,22_,High_spent_Medium_value_payments,641.2268613518897,1000116478793,41032.4,2008-05-09,2023-05-08 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,244.678,0.0,0.0,4.132951848634146e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,51290.5,2023,Standard,Writer
Writer,27,134321.44,12.0,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26.0,21,High_spent_Large_value_payments,833.3001360379527,1000116478847,37080.4,2008-05-21,2023-05-20 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2023,Good,Writer
Writer,27,134321.44,12.0,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26.0,19,High_spent_Small_value_payments,513.89465,1000116478858,37080.4,2008-05-27,2023-05-26 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2023,Good,Writer
Writer,27_,134321.44_,12.0,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",26.0,19,High_spent_Small_value_payments,581.9365200962137,1000116478866,31084.4,2008-05-27,2023-05-26 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.3BED,AA,2023-05-24,10662.122,30.794,0.0,0.0,268.9,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,71084.4,2023,Good,Writer
Writer,27,134321.44,12.0,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",29.0,20,High_spent_Medium_value_payments,893.2396069280729,1000116479064,41032.4,2008-07-09,2023-07-08 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,244.678,0.0,0.0,4.132951848634146e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,51290.5,2023,Standard,Writer
Lawyer,24,61008,32.0,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16.0,19_,High_spent_Medium_value_payments,365.8657996,1000116479072,49759.08,2008-07-09,2023-07-08 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.3BED,AA,2023-05-24,0.0,0.0,0.0,0.0,6.608399397304667e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,71084.4,2023,Poor,Lawyer
Lawyer,24,61008,32.0,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16.0,19,Low_spent_Small_value_payments,0.6882987789595063,1000116479153,27810.3,2008-02-05,2023-02-04 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325990977.374,197.518,0.0,0.0,7.788246102915914e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2023,Poor,Lawyer
Lawyer,24,61008,32.0,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16.0,19,Low_spent_Large_value_payments,438.8563539331267,1000116479188,34982.8,2008-02-13,2023-02-12 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2023,Poor,Lawyer
Lawyer,24,61008,32.0,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16.0,19,High_spent_Large_value_payments,500.4725403982489,1000116479207,49759.08,2008-03-10,2023-03-09 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.3BED,AA,2023-05-24,4325985412.374,0.998,0.0,0.0,9.26479867442734e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,71084.4,2023,Poor,Lawyer
Architect,24,61008,32.0,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16.0,20,Low_spent_Medium_value_payments,358.1962804981037,1000116479242,46487.91,2008-03-14,2023-03-13 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.3BED,AA,2023-05-24,4325985412.374,35.238,0.0,0.0,9.26479867442735e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,66411.3,2023,Standard,_______
Lawyer,24,61008,32.0,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16.0,19,High_spent_Medium_value_payments,382.3873781402281,1000116479269,41845.6,2008-03-14,2023-03-13 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,9.264798674427354e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,52307.0,2023,Poor,Lawyer
Lawyer,24,61008,32.0,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",14.0,19,High_spent_Medium_value_payments,460.4672465885896,1000116479277,34982.8,2008-03-14,2023-03-13 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2023,Poor,Lawyer
Lawyer,24,61008,32.0,"Auto Loan, Auto Loan, Student Loan, and Home Equity Loan",16.0,19,High_spent_Medium_value_payments,387.40702420864545,1000116479307,37080.4,2008-03-14,2023-03-13 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2023,Poor,Lawyer
Developer,19,28665.76,5.0,Debt Consolidation Loan,14.0,10,Low_spent_Small_value_payments,184.60231817917816,1000116479315,61263.6,2008-03-27,2023-03-26 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,2.86,0.0,0.0,6.60839939730627e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,76579.5,2023,Standard,Developer
Developer,19,28665.76,5.0,Debt Consolidation Loan,16.0,10,Low_spent_Large_value_payments,323.5594845360164,1000116479331,41845.6,2008-04-03,2023-04-02 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,9.264798674427354e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,52307.0,2023,Standard,Developer
Architect,19,28665.76,5.0,Debt Consolidation Loan,16.0,13,High_spent_Small_value_payments,378.5458029277546,1000116479382,41845.6,2008-05-09,2023-05-08 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,9.264798674427354e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,52307.0,2023,Standard,_______
Developer,19,28665.76,5.0,Debt Consolidation Loan,16.0,11,High_spent_Medium_value_payments,405.3360590927445,1000116479552,41845.6,2008-08-30,2023-08-29 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,7.788246102915926e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,52307.0,2023,Standard,Developer
Developer,19,28665.76,5.0,Debt Consolidation Loan,16.0,10,!@9#%8,288.7115597,1000116479568,41298.4,2008-08-30,2023-08-29 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,6.608399397304642e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,51623.0,2023,Standard,Developer
Developer,19,28665.76,5.0,Debt Consolidation Loan,16.0,10,Low_spent_Medium_value_payments,377.2865524967064,1000116479657,35742.8,2008-08-30,2023-08-29 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325991926.878,476.9280000000001,0.0,0.0,8.076147003634968e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Whearhouse,44678.5,2023,Standard,Developer
Developer,19,28665.76,5.0,Debt Consolidation Loan,16.0,12,Low_spent_Medium_value_payments,291.72914014713194,1000116479757,37080.4,2008-09-10,2023-09-09 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,2.656399277122714e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,51623.0,2023,Standard,Developer
Developer,19,28665.76,713.0,Debt Consolidation Loan,16.0,10,Low_spent_Small_value_payments,349.8005413765509,1000116479838,52804.8,2008-10-21,2023-10-20 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,58.498,0.0,0.0,9.26479867442734e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,66006.0,2023,Standard,Developer
Lawyer,18,56803.71,25.0,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",51.0,26,Low_spent_Small_value_payments,243.09427312040643,1000116479846,34982.8,2008-10-21,2023-10-20 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2023,Standard,Lawyer
Lawyer,18,56803.71_,25.0,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46.0,23,High_spent_Small_value_payments,262.4520006644304,1000116479908,34982.8,2008-10-21,2023-10-20 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2023,Standard,Lawyer
Lawyer,18,56803.71,25.0,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46.0,20,High_spent_Medium_value_payments,370.50117307962404,1000116479951,34982.8,2008-10-23,2023-10-22 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,3.845050947915102e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,43728.5,2023,Standard,Lawyer
Architect,18,56803.71,3951.0,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46.0,23,High_spent_Small_value_payments,348.80547457242216,1000116479967,61263.6,2008-10-23,2023-10-22 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325997666.374,1291.672,0.0,0.0,9.26479867442734e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,61263.6,2023,Standard,_______
Lawyer,19,56803.71,25.0,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46.0,24_,High_spent_Medium_value_payments,363.96191019874834,1000116480038,61263.6,2008-10-27,2023-10-26 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,2.86,0.0,0.0,6.60839939730627e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,76579.5,2023,Standard,Lawyer
Lawyer,19,56803.71,25.0,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",46.0,23,High_spent_Large_value_payments,420.4860816925522,1000116480186,41845.6,2008-11-12,2023-11-11 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4584.766000000001,14.464,0.0,0.0,592.54,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,52307.0,2023,Standard,Lawyer
Lawyer,19_,56803.71,25.0,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44.0,23,Low_spent_Medium_value_payments,355.0230230141757,1000116480526,37080.4,2008-12-04,2023-12-03 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2023,Poor,Lawyer
Lawyer,19,56803.71_,25.0,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44.0,23,Low_spent_Small_value_payments,205.13533717278492,1000116480569,37080.4,2008-12-05,2023-12-04 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2023,Poor,Lawyer
Architect,31,38364.82,32.0,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34.0,22,High_spent_Medium_value_payments,390.7639425034027,1000116480577,37080.4,2008-12-05,2023-12-04 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,0.0,0.0,0.0,3.845050947915094e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,46350.5,2023,Poor,Architect
Architect,31,38364.82,32.0,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",34.0,22,Low_spent_Small_value_payments,225.1714382722752,1000116480682,41032.4,2008-12-25,2023-12-24 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325985412.374,244.678,0.0,0.0,4.132951848634146e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,51290.5,2023,Poor,Architect
